latitude,longitude,rwi,error
28.6423887,76.1901855,0.178,0.516
29.0465652,76.9152832,0.291,0.51
29.9834863,76.4758301,0.308,0.491
29.2959801,76.7834473,-0.041,0.528
29.7166808,75.838623,0.599,0.487
29.0465652,76.4099121,0.438,0.544
29.3917473,76.1022949,0.036,0.558
29.9644524,77.1130371,0.43,0.49
29.506549,74.7180176,0.408,0.478
30.040566,76.4318848,0.494,0.506
29.3151407,77.0690918,0.222,0.536
27.8293604,76.2121582,-0.152,0.501
30.2495768,76.7834473,0.772,0.507
28.0234996,77.1789551,0.476,0.543
28.526622,76.6516113,0.078,0.52
28.1979261,76.3220215,0.161,0.516
29.52567,75.8166504,0.743,0.5
28.6231031,76.3439941,0.366,0.503
29.4874244,75.6628418,0.228,0.519
28.8542961,76.8493652,0.284,0.526
28.9889219,76.5856934,0.232,0.532
29.7929837,76.3439941,0.397,0.51
28.3720684,76.8054199,0.794,0.523
29.5447873,74.8718262,0.0,0.514
29.8311133,74.7180176,-0.377,0.475
28.6231031,76.673584,0.992,0.491
30.0976128,77.0471191,0.812,0.5
27.8682161,76.9812012,0.073,0.506
29.0081399,76.4538574,-0.068,0.478
29.7548395,75.7287598,-0.192,0.464
28.9697004,77.2009277,-0.001,0.517
29.0849761,76.541748,-0.413,0.489
27.8876388,77.3986816,0.356,0.51
29.4108899,76.8493652,0.065,0.516
29.7166808,75.5529785,0.439,0.479
29.3151407,75.838623,0.606,0.514
29.1233728,75.904541,0.398,0.49
29.430029,76.8273926,0.4,0.532
28.1979261,77.376709,0.68,0.526
28.1204382,76.4318848,0.379,0.515
29.735762,76.4318848,0.397,0.532
28.7772886,76.2780762,-0.678,0.504
27.9652945,77.5085449,0.623,0.535
28.2753578,77.0910645,0.41,0.498
30.1166211,77.1350098,0.726,0.581
29.9263737,76.3659668,0.558,0.498
28.2560052,77.1569824,0.438,0.504
28.603814,76.8054199,0.149,0.526
28.6423887,76.7834473,1.111,0.54
28.603814,75.6628418,-0.15,0.512
28.294707,76.607666,0.863,0.521
29.5447873,76.6955566,-0.476,0.49
28.1591892,76.7175293,0.53,0.557
30.3254708,76.8713379,1.266,0.534
30.040566,77.2009277,0.497,0.509
30.8550788,76.8713379,0.477,0.493
29.3342978,76.3879395,0.611,0.525
28.1204382,77.1350098,-0.435,0.571
29.5639011,76.1901855,0.24,0.523
29.4682962,74.8059082,0.496,0.487
29.7739134,76.4978027,0.37,0.508
28.9889219,76.8933105,0.591,0.538
29.2576481,76.5856934,0.387,0.529
29.8311133,76.4318848,0.68,0.512
29.7929837,76.9592285,0.475,0.495
29.1617551,76.8713379,0.32,0.55
29.7739134,75.201416,-0.071,0.448
30.2116078,77.2668457,0.375,0.505
28.7194957,76.5856934,0.49,0.514
29.7548395,76.607666,0.203,0.482
28.5459253,76.4758301,0.476,0.536
28.3913999,76.7834473,0.405,0.529
29.9263737,77.2009277,-0.29,0.496
30.0786009,76.9812012,1.429,0.553
29.2768159,75.2453613,-0.362,0.476
28.526622,76.1242676,-0.145,0.512
29.8692284,74.7619629,-0.117,0.462
28.3333947,76.4978027,0.541,0.514
28.4686909,77.0690918,1.636,0.481
29.697596,76.9152832,0.661,0.513
29.0849761,76.8713379,0.175,0.505
28.5073151,76.7834473,-0.067,0.493
30.2305941,77.442627,0.665,0.51
28.5073151,75.8605957,0.095,0.559
28.2172893,76.9372559,0.922,0.558
29.1233728,76.3439941,0.008,0.531
29.200123,75.5310059,-0.328,0.469
29.0657724,75.6188965,0.1,0.473
29.200123,76.8493652,-0.068,0.505
28.1979261,76.3000488,0.337,0.535
30.1736241,77.2229004,0.381,0.486
29.430029,76.8933105,-0.634,0.533
28.0234996,76.036377,0.097,0.528
29.7739134,76.6516113,0.543,0.501
29.1617551,76.7834473,0.6,0.544
28.603814,75.6188965,0.37,0.566
27.8293604,76.1462402,0.207,0.529
29.6403199,76.4758301,0.652,0.51
29.3151407,75.201416,-0.528,0.483
29.8311133,74.5202637,-0.042,0.477
28.6231031,76.8493652,0.266,0.533
29.3726011,75.135498,0.484,0.585
28.8542961,76.7614746,0.247,0.526
28.5459253,76.3439941,0.455,0.542
30.5906366,76.9592285,0.355,0.528
29.4874244,76.0144043,-0.313,0.49
29.5447873,76.9592285,0.86,0.502
29.7739134,76.6296387,0.085,0.498
28.4686909,75.8166504,-0.397,0.514
28.1591892,76.1901855,0.291,0.555
28.8542961,75.5310059,0.48,0.524
29.0273543,77.1569824,-0.035,0.493
28.2172893,76.3659668,0.458,0.534
28.4300525,77.3986816,0.644,0.541
28.603814,76.6516113,1.452,0.557
28.6616708,75.9484863,-0.195,0.487
28.8927784,76.9152832,0.366,0.514
27.8293604,77.1130371,0.348,0.548
29.2959801,75.6408691,0.669,0.467
28.7580278,76.3659668,-0.521,0.492
30.1736241,77.2888184,1.176,0.485
28.0234996,76.3220215,-0.554,0.489
29.9454149,74.8059082,-0.259,0.454
28.4686909,76.6955566,-0.052,0.516
29.8882805,74.5861816,0.153,0.438
29.3151407,76.0803223,0.254,0.512
29.3917473,75.0036621,0.352,0.481
29.0465652,75.6848145,0.286,0.545
29.8120503,74.7180176,0.217,0.491
28.0816733,76.4758301,0.139,0.543
29.6021178,75.7946777,1.048,0.526
29.9263737,76.673584,0.506,0.516
30.1736241,77.0690918,0.556,0.517
29.3342978,76.7614746,-0.487,0.505
30.0786009,76.6516113,0.245,0.486
29.697596,76.4978027,0.154,0.528
28.3913999,76.9152832,1.397,0.552
29.7166808,75.1574707,0.059,0.471
29.1425657,75.7287598,0.96,0.5
29.1041762,76.5197754,0.456,0.548
30.1926178,77.0690918,0.641,0.493
28.6616708,76.1682129,0.317,0.538
28.9120143,76.607666,0.908,0.559
29.6785076,74.630127,-0.215,0.46
29.2576481,77.1130371,0.278,0.546
29.8311133,76.2561035,1.175,0.522
29.5639011,75.3552246,0.496,0.465
28.9504752,76.8054199,0.044,0.554
30.2116078,77.0031738,0.576,0.506
28.2172893,77.244873,0.235,0.528
29.7548395,76.0583496,0.442,0.528
28.3140526,77.0910645,0.323,0.511
29.4491644,76.3000488,0.302,0.508
28.6423887,76.0583496,-0.215,0.524
28.236649,76.9592285,0.725,0.515
29.4108899,75.201416,0.403,0.484
29.4874244,75.4211426,0.418,0.545
29.3917473,76.3659668,0.175,0.52
29.506549,74.9157715,0.371,0.464
29.5639011,75.5969238,0.882,0.522
29.7739134,75.0036621,0.002,0.5
29.6403199,76.0803223,0.886,0.497
28.9504752,77.0910645,0.753,0.525
28.410728,77.244873,1.014,0.487
30.3444351,77.0031738,0.36,0.505
29.6785076,76.1242676,-0.191,0.464
29.3726011,76.9812012,1.192,0.534
29.3342978,76.607666,0.366,0.563
29.735762,75.5090332,0.386,0.472
29.9073289,74.5202637,0.108,0.444
29.0849761,75.6408691,0.025,0.463
29.0849761,76.0583496,-0.084,0.451
30.0025165,76.9592285,0.303,0.511
30.3823528,76.9372559,0.291,0.522
29.6212207,76.9812012,0.788,0.511
29.3917473,75.0256348,-0.113,0.477
27.9458858,77.3547363,0.456,0.516
28.9697004,75.6188965,-0.041,0.545
27.9264736,77.0251465,-0.2,0.551
29.9454149,77.0690918,0.211,0.522
29.7929837,76.8054199,-0.32,0.49
28.1979261,77.2888184,-0.077,0.524
28.873539,77.1350098,1.284,0.62
28.294707,76.4099121,0.417,0.505
28.5459253,76.3659668,-0.216,0.516
28.6423887,76.4099121,0.52,0.492
29.5639011,74.9157715,-0.143,0.47
29.697596,76.2780762,0.039,0.484
29.9644524,76.3879395,-0.008,0.544
28.1398155,76.541748,0.224,0.516
28.9120143,76.8493652,0.436,0.509
28.6809493,75.9924316,0.646,0.522
28.873539,77.0471191,0.744,0.532
29.9073289,74.6520996,0.518,0.476
30.5149486,76.9372559,-0.177,0.487
29.6403199,77.0251465,0.756,0.52
29.8311133,76.7614746,-0.133,0.496
29.6785076,75.7287598,1.037,0.517
30.5149486,76.9812012,0.54,0.491
29.0657724,76.7175293,0.192,0.538
30.4392016,76.9812012,0.353,0.506
29.2768159,77.0031738,1.483,0.491
28.603814,75.7507324,-0.087,0.52
29.1809408,76.7834473,0.026,0.514
30.0025165,76.541748,0.913,0.5
30.1166211,77.1789551,0.364,0.499
29.4108899,76.6955566,0.509,0.499
29.2193016,76.3439941,0.309,0.495
28.9312465,76.036377,0.393,0.527
27.8876388,77.1789551,0.642,0.523
28.603814,76.8493652,0.516,0.527
30.0025165,76.3220215,0.374,0.496
29.1809408,76.9812012,0.448,0.558
29.7548395,76.4318848,-0.237,0.526
28.5459253,76.1242676,-0.028,0.523
28.4880048,76.0144043,-0.112,0.515
29.2576481,76.7175293,-0.227,0.51
28.8927784,76.9372559,0.713,0.501
28.5073151,75.8825684,-0.272,0.533
28.2560052,76.6955566,0.093,0.519
29.7929837,74.8059082,-0.284,0.444
29.200123,76.3000488,0.027,0.542
29.1425657,76.4758301,0.32,0.552
29.9834863,76.3220215,0.433,0.547
29.2576481,75.7946777,0.162,0.492
29.2384766,75.5090332,-0.558,0.49
29.4491644,75.7727051,-0.03,0.467
30.2685558,77.1569824,0.703,0.511
30.1926178,76.8713379,0.693,0.478
29.7739134,76.3879395,0.327,0.517
28.7965458,75.8166504,0.788,0.549
29.2193016,75.9924316,-0.301,0.486
29.2193016,77.0910645,0.081,0.536
29.3917473,76.3879395,0.845,0.533
28.1785594,77.3327637,0.507,0.532
29.4682962,76.6516113,0.267,0.499
30.5906366,77.0690918,-0.379,0.508
29.2768159,76.036377,-0.266,0.476
29.3917473,76.0144043,-0.061,0.523
29.1425657,75.7727051,0.304,0.572
29.0273543,76.6955566,-0.043,0.502
28.8542961,76.0144043,-0.157,0.496
28.1785594,76.3220215,0.174,0.54
28.7772886,75.5529785,0.341,0.542
29.735762,75.7507324,0.283,0.514
30.4013061,77.3986816,0.253,0.487
28.7194957,76.8933105,0.482,0.541
28.410728,77.0251465,1.33,0.555
30.4770825,77.0910645,0.305,0.49
29.7929837,74.8718262,-0.191,0.435
27.9846997,77.0690918,0.358,0.519
29.2576481,77.1350098,-0.169,0.508
28.873539,75.6628418,-0.236,0.477
28.526622,76.1901855,0.174,0.531
29.52567,75.5969238,-0.046,0.507
29.735762,76.607666,-0.219,0.484
30.0595852,77.310791,-0.354,0.494
29.6594156,74.6081543,0.397,0.476
28.8350495,75.5969238,-0.796,0.491
29.4491644,75.4870605,-0.01,0.476
29.4874244,77.1130371,-0.572,0.498
28.6809493,76.1901855,0.172,0.538
30.1546268,76.4099121,0.332,0.529
29.506549,75.9265137,0.36,0.495
28.0234996,77.442627,0.364,0.542
29.6212207,76.8933105,0.551,0.514
29.4491644,75.5090332,-0.269,0.465
28.3527333,77.442627,0.391,0.523
28.1204382,77.0251465,0.531,0.546
29.3534512,76.9152832,0.347,0.517
29.5830112,74.7180176,0.116,0.434
29.7166808,75.5310059,0.324,0.48
29.3534512,76.739502,-0.326,0.527
28.1785594,76.9592285,0.061,0.541
28.5845213,76.0144043,0.26,0.519
29.0657724,77.0910645,0.064,0.553
28.4880048,76.1901855,0.238,0.497
29.0081399,75.8605957,0.123,0.485
30.0215431,76.3439941,0.474,0.546
28.7387635,76.9372559,0.235,0.508
29.9073289,76.2561035,-0.059,0.495
28.9504752,76.5197754,0.092,0.495
28.7772886,75.7507324,0.251,0.527
27.6932559,76.9152832,0.095,0.49
29.8120503,77.0471191,0.239,0.49
29.506549,75.201416,0.029,0.493
29.7739134,76.8054199,0.127,0.489
29.4874244,74.8059082,0.206,0.481
29.3726011,75.4650879,-0.057,0.485
28.565225,76.5856934,0.23,0.531
28.294707,76.4538574,0.03,0.544
28.3720684,77.4645996,0.444,0.526
28.7002242,76.9592285,0.942,0.574
29.4682962,76.1242676,0.72,0.545
28.4686909,76.3000488,0.06,0.536
29.8501727,76.6955566,0.048,0.487
27.9846997,76.5637207,0.078,0.502
29.3342978,76.3439941,0.511,0.565
29.3342978,76.1022949,-0.004,0.525
29.3151407,76.1242676,0.151,0.495
29.2384766,76.3879395,-0.371,0.515
29.4491644,77.0031738,1.041,0.544
29.5447873,75.3112793,0.2,0.467
29.9454149,76.3879395,0.935,0.506
28.4880048,76.0803223,-0.238,0.536
29.7166808,75.0256348,0.505,0.478
29.735762,76.739502,0.571,0.511
28.0622856,76.2780762,-0.524,0.498
27.84879,77.1350098,0.403,0.533
28.1010575,76.2561035,0.929,0.565
29.6021178,75.0476074,0.208,0.477
29.8692284,76.2561035,0.564,0.486
29.5830112,74.6081543,0.152,0.435
28.9504752,76.1462402,-0.544,0.506
29.5639011,74.630127,0.43,0.5
29.3342978,76.6955566,0.616,0.528
28.7194957,76.607666,0.485,0.516
29.6594156,75.4431152,0.494,0.495
29.8311133,74.8937988,-0.104,0.471
29.7166808,75.3991699,0.591,0.501
28.1010575,76.6296387,0.087,0.554
30.0786009,76.9372559,0.565,0.506
29.0081399,75.7507324,0.331,0.526
29.6594156,75.3552246,-0.008,0.458
29.4682962,75.1794434,0.25,0.52
28.0816733,76.2341309,0.218,0.522
29.6785076,76.1462402,0.115,0.484
29.6403199,74.6520996,0.325,0.487
28.1591892,77.0471191,-0.093,0.506
28.9120143,76.4978027,0.28,0.524
30.2116078,77.376709,0.245,0.507
30.3444351,77.0910645,0.478,0.529
28.8350495,76.1901855,0.095,0.49
28.7772886,75.9265137,-0.333,0.535
28.9504752,76.3439941,-0.06,0.473
29.3534512,77.0910645,0.73,0.548
28.1204382,76.5197754,-0.221,0.562
28.0234996,77.0471191,-0.405,0.553
29.3151407,76.7175293,-0.536,0.491
30.2116078,77.3327637,0.832,0.492
29.6594156,75.1135254,0.722,0.498
29.4491644,75.267334,0.468,0.516
28.2172893,76.3220215,-0.292,0.509
29.0657724,75.6848145,0.302,0.497
29.2193016,76.3000488,-0.218,0.506
28.3333947,77.0690918,0.952,0.5
29.2768159,75.7727051,-0.186,0.52
28.2172893,76.673584,0.288,0.533
28.3913999,77.2888184,1.045,0.491
29.697596,77.0910645,0.117,0.505
28.873539,76.6516113,0.645,0.533
27.9264736,76.1242676,0.577,0.553
29.8882805,77.1130371,0.54,0.504
29.697596,76.1901855,0.463,0.524
28.4880048,76.9592285,0.603,0.534
28.4686909,76.6296387,-0.253,0.535
28.6231031,76.739502,0.87,0.527
30.0025165,77.1350098,-0.141,0.513
29.4108899,74.8718262,-0.146,0.463
28.3913999,76.2561035,-0.179,0.512
29.6021178,76.2341309,0.85,0.548
28.9504752,76.5856934,-0.028,0.525
30.0786009,76.7834473,0.379,0.513
28.6423887,75.838623,-0.353,0.486
28.2560052,76.1242676,-0.411,0.51
30.2685558,77.1789551,0.475,0.535
29.3342978,76.036377,0.051,0.486
28.7002242,76.7834473,0.289,0.528
29.7929837,76.4099121,1.261,0.551
29.2576481,75.7287598,-0.491,0.492
29.1809408,76.2780762,-0.37,0.494
30.1546268,76.8933105,0.395,0.527
29.52567,75.8825684,0.526,0.527
29.1425657,76.1682129,-0.137,0.511
29.7166808,75.7067871,0.8,0.514
28.6809493,76.739502,0.009,0.533
29.7739134,75.7727051,0.029,0.471
30.3065028,77.0251465,0.617,0.526
28.0428943,77.244873,0.825,0.576
27.9846997,76.541748,0.533,0.509
30.1356258,77.244873,0.885,0.496
29.7739134,75.0695801,0.826,0.493
29.2384766,75.7067871,-0.143,0.515
28.6616708,76.3000488,0.221,0.503
29.3151407,76.3000488,0.627,0.505
28.5459253,76.3000488,-0.176,0.524
27.8099273,76.1682129,0.022,0.55
28.9504752,75.5749512,-0.131,0.465
29.6403199,75.4431152,0.306,0.495
29.3534512,75.0695801,0.101,0.5
29.8692284,74.8498535,-0.102,0.478
29.0849761,77.1350098,0.31,0.53
29.6403199,74.9157715,0.83,0.482
30.6473638,77.0031738,-0.509,0.516
29.3534512,75.9484863,-0.152,0.503
28.2560052,76.3439941,0.182,0.523
28.7194957,76.541748,0.325,0.495
29.7739134,76.9372559,0.023,0.5
28.0041014,77.442627,0.669,0.528
29.8692284,77.1350098,0.769,0.571
30.2685558,77.3327637,0.19,0.5
30.7418353,76.8713379,-0.021,0.556
29.5830112,75.5529785,0.643,0.498
28.2172893,77.2668457,0.815,0.561
29.0657724,76.5856934,-0.141,0.531
29.6212207,75.0915527,0.192,0.489
27.9264736,77.376709,-0.048,0.496
28.3527333,76.6296387,0.732,0.518
29.7548395,74.8278809,-0.175,0.44
28.8350495,75.6848145,-0.413,0.509
29.8882805,74.9157715,-0.147,0.454
29.7929837,75.135498,-0.104,0.46
29.0657724,76.0144043,0.3,0.529
29.6785076,76.673584,0.258,0.508
28.8157994,76.0583496,0.38,0.551
29.0081399,76.4318848,-0.018,0.495
30.1926178,77.2229004,0.404,0.486
29.9644524,76.9372559,0.0,0.507
29.6212207,76.9592285,0.315,0.503
28.7194957,75.5529785,-0.454,0.493
29.2576481,76.3879395,-0.337,0.502
28.4300525,76.1901855,-0.17,0.519
29.8120503,76.5197754,0.363,0.525
28.8350495,76.4318848,0.791,0.49
29.3534512,75.5310059,0.263,0.49
28.0622856,76.9812012,0.144,0.55
29.1809408,76.3000488,-0.532,0.49
28.7194957,76.3000488,0.088,0.525
30.1546268,76.9372559,0.372,0.52
28.7387635,76.3879395,-0.516,0.511
28.1398155,76.6296387,0.341,0.503
28.7580278,76.8493652,0.616,0.535
30.4581439,77.1130371,0.639,0.517
30.1166211,77.3327637,0.804,0.55
28.7194957,75.904541,-0.463,0.498
29.0081399,77.1569824,0.627,0.532
27.9652945,77.4645996,0.988,0.534
29.1809408,76.8054199,0.117,0.504
30.6284584,77.0690918,-0.434,0.465
29.6021178,75.5969238,0.96,0.502
28.6231031,76.0144043,0.053,0.525
29.0657724,77.1130371,0.769,0.567
28.4880048,76.8054199,0.422,0.48
28.9120143,75.5969238,0.843,0.562
29.3342978,76.2341309,0.628,0.564
29.5447873,74.6081543,-0.097,0.457
28.7002242,76.2561035,-0.248,0.529
29.2193016,76.036377,0.024,0.499
28.4300525,75.8166504,0.86,0.569
29.4491644,74.564209,0.233,0.503
28.6423887,75.5969238,0.197,0.503
29.0657724,76.0803223,0.195,0.479
28.1979261,76.7175293,0.925,0.5
29.8882805,75.0915527,0.252,0.455
27.9846997,77.310791,-0.276,0.513
27.84879,77.0910645,0.002,0.563
29.5639011,74.8498535,-0.131,0.463
28.236649,76.6955566,0.578,0.543
29.4491644,74.5422363,-0.228,0.464
30.1546268,76.9152832,0.415,0.51
29.506549,75.6188965,0.198,0.491
28.9889219,77.0471191,1.579,0.536
29.6021178,74.5861816,-0.243,0.443
28.3913999,77.0471191,0.964,0.537
28.8542961,76.0803223,-0.474,0.515
29.5639011,77.1130371,-0.291,0.503
29.735762,76.1462402,0.123,0.484
29.2384766,76.673584,-0.021,0.512
28.4300525,76.5197754,0.577,0.525
29.9644524,74.8059082,-0.059,0.462
29.2768159,77.1350098,-0.461,0.546
28.0816733,76.1901855,0.736,0.529
29.3151407,75.8166504,0.436,0.494
28.9312465,76.2780762,-0.031,0.531
29.6403199,75.838623,0.858,0.484
28.6423887,76.6955566,0.747,0.528
29.3917473,75.6408691,0.103,0.494
27.9652945,77.244873,0.175,0.503
30.2875311,77.1130371,0.781,0.519
29.506549,75.2893066,0.2,0.467
29.6212207,76.7834473,0.771,0.484
28.2560052,77.1130371,-0.218,0.514
28.4493734,77.376709,0.514,0.522
28.3140526,77.3547363,0.911,0.513
29.9263737,76.4099121,0.546,0.499
29.8311133,76.8493652,0.417,0.495
28.3913999,77.0031738,1.063,0.53
29.4874244,76.6516113,-0.072,0.509
29.0849761,76.6296387,0.375,0.552
29.200123,76.6296387,0.059,0.519
28.236649,76.8273926,0.962,0.536
29.3342978,75.7287598,0.214,0.497
28.1979261,77.2668457,0.431,0.547
29.3726011,75.6628418,0.951,0.528
29.4682962,76.6955566,-0.057,0.508
27.9846997,77.4206543,0.177,0.531
28.8350495,76.673584,0.458,0.504
29.735762,76.6296387,0.629,0.492
29.200123,75.6188965,-0.17,0.488
28.7002242,75.7727051,-0.35,0.524
29.8120503,76.4099121,1.197,0.499
29.8501727,76.7614746,0.903,0.505
29.3342978,75.0695801,-0.501,0.494
29.8120503,76.2341309,1.066,0.527
29.3534512,76.7834473,-0.145,0.525
28.9697004,76.0583496,0.077,0.487
28.5845213,76.0583496,-0.383,0.501
29.6212207,76.0583496,0.668,0.457
30.1166211,76.4318848,0.496,0.496
30.0786009,77.2009277,0.652,0.517
28.410728,76.9592285,0.945,0.543
28.4686909,75.8605957,-0.49,0.5
29.2193016,76.1682129,-0.273,0.514
28.3527333,76.3879395,0.433,0.527
29.3726011,75.0695801,-0.393,0.524
28.6809493,75.9484863,-0.286,0.493
30.2875311,77.1350098,0.365,0.489
29.8311133,75.0476074,0.913,0.496
29.7166808,77.1350098,-0.568,0.488
30.3633958,77.310791,0.258,0.484
29.2959801,76.0144043,-0.337,0.502
27.9070579,76.1022949,-0.116,0.527
28.1010575,77.4865723,-0.099,0.517
29.4108899,76.1242676,0.414,0.532
29.506549,76.9152832,0.628,0.546
28.526622,75.904541,-0.087,0.509
29.7548395,77.0471191,-0.221,0.501
28.9504752,76.4538574,-0.195,0.487
29.6403199,76.541748,0.222,0.524
28.8350495,75.838623,-0.329,0.534
28.6809493,76.9372559,1.086,0.49
29.2193016,76.3659668,0.352,0.49
29.5447873,76.3220215,-0.031,0.521
28.603814,76.1682129,0.664,0.53
29.3917473,74.9157715,-0.183,0.444
29.0849761,75.838623,-0.128,0.518
28.1398155,77.3547363,0.541,0.554
30.2116078,77.0910645,0.124,0.504
28.5845213,76.7834473,0.406,0.484
28.873539,76.3439941,-0.318,0.511
29.9644524,76.2121582,0.61,0.504
30.3444351,77.0690918,0.352,0.532
30.2116078,77.442627,0.452,0.514
29.2576481,75.201416,-0.468,0.465
30.7229484,77.0471191,-0.137,0.522
29.0273543,76.673584,0.246,0.478
29.7929837,76.6516113,-0.069,0.502
28.9312465,76.4538574,0.353,0.459
28.0816733,77.0910645,-0.027,0.544
28.8542961,77.1569824,0.742,0.547
29.6403199,74.7180176,0.266,0.492
30.4202557,77.3986816,-0.264,0.472
28.6809493,75.6188965,-0.261,0.543
30.8362142,76.8713379,0.541,0.473
28.2172893,76.4318848,-0.312,0.555
28.4300525,75.8825684,0.214,0.532
28.9120143,76.1682129,-0.048,0.478
29.4108899,74.8937988,-0.005,0.477
30.8739398,76.8493652,0.668,0.487
29.8120503,76.2780762,0.716,0.505
29.52567,76.9372559,-0.146,0.521
28.1785594,76.541748,0.102,0.536
28.4880048,75.8605957,-0.488,0.521
29.5447873,76.4318848,0.149,0.512
28.7965458,76.4538574,0.069,0.503
30.1166211,76.6955566,0.386,0.49
28.3527333,76.2780762,-0.301,0.515
28.3527333,77.376709,0.958,0.528
29.7166808,75.5090332,0.735,0.493
28.0234996,76.1022949,0.635,0.546
29.7548395,76.2780762,0.112,0.5
29.697596,74.6081543,-0.257,0.446
29.4108899,75.7946777,1.031,0.532
28.873539,76.0583496,-0.419,0.54
29.430029,75.7727051,-0.217,0.443
28.1010575,76.1022949,0.564,0.546
30.3823528,76.8713379,1.038,0.58
30.6095493,76.9592285,0.52,0.516
28.294707,76.1022949,0.474,0.507
27.9264736,77.310791,0.232,0.532
29.5447873,75.9924316,0.331,0.438
28.4880048,75.7287598,-0.104,0.53
30.4770825,77.2009277,0.209,0.538
29.0465652,76.5197754,0.0,0.509
29.2959801,75.3771973,0.311,0.535
29.2959801,76.3439941,0.796,0.536
29.1617551,76.4099121,0.303,0.541
29.4874244,74.8278809,0.093,0.48
28.0041014,76.0583496,-0.139,0.529
29.1233728,75.7727051,0.991,0.561
30.4013061,77.0910645,0.105,0.512
28.6231031,76.4758301,0.244,0.491
29.1809408,75.7727051,-0.161,0.493
29.697596,75.838623,0.792,0.516
28.5073151,76.4318848,0.067,0.528
28.294707,77.3547363,0.235,0.537
28.1591892,76.3659668,0.194,0.506
29.1809408,75.5310059,0.051,0.515
30.0976128,76.4099121,-0.258,0.495
28.0428943,77.3327637,0.804,0.546
28.526622,75.7287598,0.017,0.527
29.6403199,74.6740723,-0.596,0.445
27.9070579,77.1130371,0.77,0.562
28.6616708,76.0144043,0.392,0.521
28.3140526,76.4099121,0.63,0.567
29.506549,74.6520996,0.336,0.483
30.8550788,76.9152832,0.174,0.49
29.6594156,75.7067871,0.787,0.487
30.3065028,77.442627,0.638,0.524
28.4300525,76.8713379,0.534,0.517
30.3823528,77.2009277,0.273,0.507
28.4880048,76.5197754,0.432,0.523
28.8157994,75.7507324,0.178,0.562
28.2753578,76.1462402,0.879,0.541
29.1425657,77.0031738,0.698,0.493
29.8311133,75.1135254,-0.215,0.455
29.1425657,76.8713379,0.282,0.526
28.1591892,76.2561035,-0.139,0.521
29.5447873,75.904541,0.125,0.496
29.5830112,74.8498535,0.481,0.497
29.3342978,75.3771973,0.5,0.525
29.0081399,76.673584,0.433,0.514
29.8501727,74.8718262,-0.421,0.482
29.6785076,75.6628418,0.634,0.501
29.6594156,76.8054199,0.368,0.507
29.2576481,76.7834473,0.288,0.529
27.9070579,77.376709,0.524,0.534
27.9846997,77.0471191,-0.2,0.508
28.3913999,76.0144043,0.388,0.563
28.4686909,76.3879395,0.43,0.562
29.5639011,76.6516113,-0.14,0.462
29.4108899,75.4211426,-0.338,0.47
28.1591892,77.1130371,-0.123,0.511
28.2172893,76.5197754,0.184,0.526
