latitude,longitude,rwi,error
29.2193016,74.8278809,-0.031,0.453
28.9697004,76.1022949,0.373,0.553
28.7965458,76.9372559,0.658,0.517
30.5528,76.4758301,0.649,0.447
29.506549,77.5964355,0.251,0.55
28.9697004,77.442627,-0.432,0.548
30.4392016,74.8937988,1.116,0.528
28.4686909,75.0256348,-0.595,0.464
30.892797,76.5637207,0.613,0.477
29.0657724,74.8278809,-0.466,0.492
28.2172893,76.2561035,0.259,0.565
29.1809408,76.4099121,-0.286,0.5
29.7739134,75.7287598,0.359,0.512
29.2384766,75.4650879,-0.242,0.515
28.7002242,77.2229004,0.821,0.5
28.9697004,75.4650879,-0.769,0.45
28.8927784,75.1135254,-0.232,0.495
27.6737985,76.541748,-0.339,0.462
27.9458858,74.8718262,-0.274,0.499
27.7904908,76.2121582,0.165,0.517
28.9889219,75.4431152,0.333,0.467
28.1591892,75.6848145,0.099,0.527
29.1425657,76.5197754,-0.27,0.524
30.0976128,77.4865723,-0.2,0.513
30.0215431,76.9372559,0.553,0.507
29.4491644,74.5861816,0.073,0.475
27.8099273,76.3000488,0.086,0.534
29.3534512,75.5529785,-0.429,0.471
30.1356258,76.607666,0.539,0.504
30.1356258,75.2233887,-0.107,0.479
30.4770825,76.036377,0.037,0.474
28.2753578,76.5637207,0.427,0.552
29.3534512,76.3220215,0.619,0.509
28.8350495,77.0031738,0.368,0.546
29.8120503,75.7287598,-0.189,0.474
29.52567,77.0251465,1.037,0.525
29.9073289,74.7180176,-0.455,0.476
28.0428943,76.607666,0.284,0.532
28.294707,76.1462402,0.336,0.534
29.8311133,74.7839355,-0.066,0.478
30.7418353,77.6184082,-0.07,0.512
30.4202557,77.4645996,-0.014,0.464
29.2959801,75.5969238,0.264,0.491
28.0428943,76.1901855,0.391,0.538
29.4491644,77.310791,1.106,0.537
28.7772886,76.6516113,0.192,0.528
28.6809493,76.541748,0.021,0.484
29.6212207,76.5197754,-0.148,0.49
28.2172893,74.8498535,-0.55,0.476
28.3527333,77.0690918,1.104,0.528
28.7965458,77.2009277,-0.185,0.526
29.6021178,74.9377441,0.26,0.473
29.6212207,75.5310059,0.695,0.479
29.8501727,74.7180176,0.141,0.483
30.0595852,75.0476074,0.568,0.478
29.9073289,76.3659668,0.394,0.477
29.0657724,74.9816895,-0.617,0.471
28.1010575,77.310791,0.725,0.513
30.7984737,74.8278809,0.48,0.465
29.3726011,75.8166504,-0.033,0.474
28.0041014,77.5744629,-0.536,0.495
29.6021178,76.7175293,0.179,0.474
28.0428943,75.135498,0.104,0.535
28.5459253,77.1130371,0.823,0.479
29.2768159,76.673584,0.062,0.522
30.1546268,77.244873,0.631,0.51
30.5528,76.8713379,0.6,0.531
29.506549,75.0915527,0.543,0.501
28.0428943,76.6955566,-0.023,0.501
29.4108899,76.8933105,-0.093,0.523
28.7772886,75.2893066,-0.045,0.536
29.7739134,76.5856934,0.597,0.519
28.526622,74.6740723,-0.421,0.519
30.7607184,75.2233887,-0.102,0.477
30.5528,77.1350098,-0.388,0.489
30.6662655,76.739502,0.919,0.528
30.5338761,75.2233887,0.083,0.452
28.2560052,75.7727051,-0.733,0.533
30.6284584,77.442627,-0.106,0.5
30.2305941,75.6188965,0.209,0.482
28.3527333,74.9157715,0.451,0.553
29.506549,76.1022949,-0.651,0.47
27.9264736,75.7287598,-0.033,0.468
30.0025165,75.7727051,-0.01,0.483
29.3534512,75.0256348,-0.015,0.498
29.0657724,74.6960449,-0.688,0.48
30.8739398,75.1794434,0.684,0.498
30.8550788,77.6184082,-0.311,0.45
30.4202557,77.0251465,0.189,0.512
28.873539,75.5969238,0.344,0.466
28.565225,76.0144043,0.18,0.549
28.1785594,75.8605957,-0.294,0.526
27.9264736,75.904541,0.123,0.531
30.892797,76.036377,0.564,0.493
29.1809408,77.1789551,-0.274,0.515
27.9652945,76.1462402,0.293,0.555
28.7002242,76.5197754,-0.151,0.486
29.2193016,77.376709,-0.406,0.499
29.200123,74.564209,-0.494,0.508
29.8501727,75.0256348,-0.083,0.483
28.6616708,77.0251465,0.888,0.544
30.8362142,74.6960449,0.375,0.486
30.4581439,76.1901855,0.229,0.481
29.7548395,76.1242676,0.845,0.494
29.5830112,75.5969238,0.38,0.507
29.697596,74.8498535,-0.276,0.455
30.7607184,75.7507324,0.634,0.48
29.3726011,77.1789551,0.127,0.497
27.84879,75.6188965,0.511,0.552
29.3726011,75.1574707,0.532,0.494
29.697596,75.4650879,-0.003,0.459
29.1425657,74.8937988,-0.59,0.511
30.7418353,75.8605957,0.934,0.48
28.7965458,76.4758301,0.475,0.474
30.3065028,76.1022949,0.087,0.468
28.2172893,76.4099121,0.062,0.556
29.2768159,77.5964355,-0.206,0.542
30.4581439,75.4211426,0.996,0.471
27.6932559,76.036377,-0.382,0.506
30.5338761,77.3327637,0.087,0.503
29.506549,76.3659668,-0.804,0.483
29.1041762,76.1022949,0.315,0.542
29.3534512,75.267334,-0.447,0.464
30.0595852,74.8937988,-0.197,0.458
28.526622,76.8054199,0.539,0.5
29.9073289,76.7834473,0.364,0.532
29.6403199,77.442627,0.339,0.506
29.8692284,77.376709,-0.265,0.613
30.2305941,75.5969238,-0.549,0.478
28.0041014,76.7834473,0.267,0.474
30.7607184,75.6188965,0.141,0.48
29.7929837,76.9812012,0.518,0.51
30.9116505,75.5529785,0.718,0.463
28.3527333,75.5749512,0.517,0.556
27.9458858,76.1682129,0.434,0.515
28.1785594,74.8937988,-0.304,0.453
30.3633958,76.673584,0.358,0.512
29.5447873,76.2561035,-0.057,0.478
30.3444351,77.2668457,0.0,0.493
29.4491644,76.4099121,0.396,0.496
29.6021178,77.0690918,-0.157,0.5
29.9834863,74.564209,0.165,0.481
29.4682962,76.9372559,0.272,0.5
30.2685558,74.5202637,0.536,0.496
30.2116078,77.1789551,0.552,0.519
29.735762,77.310791,-0.352,0.511
30.8739398,77.376709,-0.703,0.489
29.2959801,74.8937988,-0.326,0.544
30.3444351,77.2229004,0.228,0.507
29.6785076,74.9816895,-0.028,0.488
28.1591892,77.3547363,-0.045,0.549
27.9458858,77.2229004,0.04,0.515
27.9846997,75.2453613,0.233,0.497
30.4202557,76.1901855,0.463,0.494
29.2959801,76.1901855,0.461,0.507
30.3065028,76.2780762,-0.156,0.488
29.6403199,76.2121582,0.323,0.49
30.4960174,76.1682129,0.083,0.481
30.1356258,76.3879395,-0.002,0.537
30.3633958,75.7067871,0.265,0.487
29.735762,76.9812012,0.813,0.497
29.735762,76.6955566,-0.001,0.463
28.4686909,76.9812012,0.83,0.475
30.0786009,75.0695801,-0.034,0.454
27.9264736,76.2561035,0.295,0.51
30.6284584,75.7067871,0.702,0.478
29.6403199,77.376709,-0.545,0.505
28.7965458,76.9592285,0.722,0.54
29.735762,76.0803223,0.262,0.504
28.0234996,77.4206543,0.509,0.528
27.8293604,74.6520996,-0.343,0.456
29.1617551,77.1350098,-0.44,0.507
28.9504752,77.4865723,-0.412,0.524
29.0273543,75.1794434,-0.485,0.476
27.9846997,77.376709,0.48,0.514
30.4202557,74.4763184,-0.17,0.452
30.3823528,76.4978027,0.513,0.465
29.52567,75.5090332,0.46,0.49
30.7795979,76.9812012,0.169,0.509
27.7127098,75.201416,0.428,0.48
27.9070579,76.673584,-0.252,0.513
30.892797,75.5090332,0.597,0.475
30.6284584,74.6081543,0.436,0.484
30.6851635,77.5305176,-0.47,0.411
27.7127098,77.5305176,-0.098,0.514
29.1233728,74.9816895,-0.541,0.538
29.7929837,76.9372559,1.152,0.54
29.9454149,76.9152832,0.983,0.519
30.5717201,77.0471191,0.661,0.496
29.9454149,76.5856934,0.323,0.52
29.52567,75.0476074,1.475,0.526
28.9697004,77.5524902,-0.003,0.544
28.294707,74.9597168,1.439,0.524
30.6284584,74.498291,-0.285,0.46
27.9070579,75.1794434,0.875,0.535
30.3065028,74.8718262,0.161,0.474
29.8692284,75.904541,0.374,0.497
28.8927784,75.9484863,-0.059,0.518
28.9120143,77.0471191,0.703,0.51
27.7321603,74.6520996,-0.421,0.515
29.3342978,75.5090332,-0.281,0.478
30.5906366,76.8493652,1.303,0.524
28.1204382,75.0256348,0.083,0.554
29.7548395,76.3000488,0.065,0.502
29.8692284,76.8933105,-0.284,0.515
30.8550788,76.2780762,0.085,0.478
30.7229484,77.5085449,-0.142,0.464
29.6403199,74.6081543,0.558,0.481
29.8882805,75.0036621,0.508,0.507
30.4392016,76.4978027,0.433,0.488
29.3726011,74.6740723,-0.302,0.492
29.5639011,77.2009277,-0.054,0.502
29.1809408,76.4758301,0.428,0.577
28.6231031,74.5202637,0.479,0.488
29.4491644,77.2888184,0.378,0.491
27.9458858,76.2780762,0.136,0.556
28.8927784,75.333252,-0.283,0.473
30.7229484,75.0695801,-0.118,0.469
29.4874244,75.0695801,-0.148,0.5
29.4491644,74.8278809,0.339,0.473
30.8173458,74.9597168,-0.319,0.463
28.8350495,74.6520996,-0.1,0.466
28.1204382,77.244873,0.325,0.548
28.9120143,76.7614746,0.337,0.555
30.040566,76.5856934,0.301,0.501
29.5639011,76.5856934,0.121,0.475
28.7580278,75.0476074,-0.106,0.474
28.9889219,75.7727051,-0.088,0.504
30.1546268,75.6408691,-0.226,0.484
28.8542961,75.8166504,-0.336,0.552
30.2495768,75.4650879,0.65,0.509
29.1809408,75.1574707,-0.484,0.489
28.6616708,74.7619629,-0.954,0.424
30.4013061,74.4543457,0.311,0.461
30.0025165,77.0251465,0.662,0.505
27.8876388,76.2121582,0.027,0.558
29.0081399,77.0910645,0.701,0.492
29.9644524,75.0476074,0.298,0.457
29.200123,74.5861816,-0.365,0.455
29.9263737,76.9812012,0.723,0.5
28.0041014,75.0036621,-0.181,0.519
29.200123,74.6081543,-0.356,0.494
29.8311133,75.7507324,0.382,0.496
29.3917473,76.0583496,-0.152,0.525
30.040566,74.6520996,-0.009,0.464
29.506549,75.3112793,0.404,0.482
27.7127098,74.4763184,0.228,0.578
29.0273543,77.5744629,0.35,0.529
30.0215431,77.5305176,0.007,0.56
29.6212207,76.1901855,0.419,0.492
28.1979261,76.6296387,1.228,0.563
29.1617551,76.7614746,0.57,0.522
27.9652945,74.6740723,-0.599,0.516
29.5830112,75.1135254,-0.292,0.458
30.892797,76.8273926,0.76,0.518
29.3917473,77.4206543,-0.355,0.528
29.5830112,75.2453613,0.506,0.504
30.2305941,76.607666,-0.131,0.486
29.7548395,75.0476074,0.031,0.441
29.3726011,77.2668457,-0.388,0.52
30.7040578,77.0690918,0.4,0.53
27.7321603,75.904541,-0.354,0.484
28.8350495,77.4865723,-0.486,0.535
28.9312465,74.6520996,-0.467,0.399
30.0025165,77.2668457,-0.25,0.528
30.2685558,77.4645996,0.492,0.503
28.565225,76.1682129,0.066,0.546
30.4202557,75.0256348,0.416,0.473
30.3254708,74.564209,0.446,0.489
30.040566,75.5529785,-0.206,0.501
30.3633958,75.7946777,0.619,0.505
30.892797,74.8278809,-0.303,0.462
28.9889219,76.3000488,0.286,0.536
28.8350495,77.0690918,0.961,0.555
29.6212207,75.5529785,0.939,0.485
27.9846997,77.2888184,0.46,0.556
28.6423887,74.8498535,-1.072,0.438
27.7516073,75.0036621,0.255,0.502
30.7984737,77.442627,0.181,0.535
30.4392016,75.5969238,-0.036,0.461
27.7516073,74.9157715,-0.031,0.545
28.2753578,77.244873,0.802,0.526
28.1591892,77.5524902,0.239,0.553
28.565225,74.7180176,-0.551,0.482
30.8739398,76.8933105,-0.127,0.488
27.9070579,75.1574707,0.496,0.526
28.5459253,75.3991699,-0.363,0.505
29.6403199,76.1022949,0.531,0.49
28.9889219,77.6184082,0.274,0.535
30.0786009,75.8605957,0.197,0.481
29.7166808,75.0476074,0.606,0.521
29.9454149,76.8933105,0.462,0.512
29.5830112,77.1350098,0.501,0.49
29.8882805,76.8713379,0.251,0.495
28.5073151,77.5744629,0.952,0.508
29.8120503,76.6955566,0.647,0.513
30.0595852,75.9924316,0.383,0.531
30.0786009,77.4865723,0.038,0.586
29.1233728,76.9812012,0.304,0.539
30.7607184,75.9924316,0.303,0.481
29.2768159,76.0144043,-0.502,0.49
28.9312465,76.8933105,0.315,0.542
28.9697004,76.673584,0.984,0.559
30.5717201,75.3112793,0.456,0.453
29.8882805,75.0256348,-0.244,0.476
30.8550788,76.5856934,0.233,0.49
28.565225,75.8166504,-0.107,0.513
29.2576481,74.6960449,-0.077,0.476
29.7929837,76.2780762,0.481,0.542
29.3534512,74.7839355,-0.287,0.407
29.506549,74.8278809,0.305,0.476
29.1425657,75.4870605,-0.013,0.514
29.9644524,76.5197754,0.621,0.494
30.1356258,75.7287598,-0.288,0.465
30.4392016,76.2341309,0.325,0.464
29.8311133,74.630127,-0.247,0.504
29.1809408,77.376709,-0.372,0.528
28.8927784,74.7839355,-0.704,0.406
28.0041014,75.1794434,0.289,0.489
30.1166211,77.3547363,0.869,0.516
29.4108899,75.4650879,-0.254,0.5
30.8173458,75.8605957,0.344,0.497
28.6231031,74.6740723,-0.403,0.49
28.2753578,77.1130371,0.25,0.511
28.3913999,75.8605957,-0.714,0.494
30.5717201,75.7067871,-0.126,0.469
28.5845213,76.8054199,1.004,0.495
28.2172893,75.5969238,0.581,0.497
29.2959801,77.1789551,0.415,0.525
30.1166211,74.630127,0.491,0.548
30.8362142,76.6296387,0.469,0.478
28.5845213,74.8059082,-0.762,0.487
28.2753578,75.6408691,0.248,0.521
28.9120143,75.6408691,-0.387,0.518
28.1979261,77.2229004,0.469,0.51
28.6809493,75.333252,-0.36,0.483
29.1809408,75.4650879,0.068,0.49
29.7929837,75.0695801,0.251,0.451
28.8927784,75.4870605,-0.761,0.454
27.8682161,75.7067871,0.169,0.529
29.9454149,77.0910645,0.229,0.514
27.7321603,75.5090332,-0.155,0.493
30.6662655,76.8713379,1.08,0.525
29.9454149,77.3986816,-0.509,0.52
28.8542961,75.1135254,-0.485,0.455
30.3633958,76.3000488,1.141,0.48
27.7127098,75.6848145,-0.028,0.511
30.5338761,74.5202637,0.41,0.437
27.6932559,76.8713379,0.155,0.541
28.9504752,76.3220215,0.277,0.47
30.6473638,77.5744629,-0.222,0.44
29.5639011,76.9372559,0.53,0.525
29.1041762,76.3000488,-0.354,0.47
27.9846997,76.1462402,0.312,0.536
28.7194957,76.3879395,0.36,0.553
29.6212207,76.5856934,0.058,0.495
29.506549,76.8054199,0.184,0.493
30.7795979,75.0915527,0.451,0.474
27.9652945,76.5197754,0.031,0.552
29.1425657,76.541748,0.022,0.512
29.6594156,77.2229004,0.429,0.517
30.2116078,76.4538574,0.61,0.511
28.8350495,75.4650879,-0.146,0.538
28.9504752,74.6740723,-0.692,0.431
28.5845213,75.5529785,-0.093,0.528
28.0041014,77.1789551,-0.244,0.549
29.2193016,75.7946777,0.35,0.553
28.9312465,77.4865723,0.279,0.556
27.9652945,75.7287598,-0.406,0.478
27.7127098,74.6081543,0.266,0.523
27.7516073,76.6296387,0.396,0.483
30.040566,75.7727051,0.134,0.49
28.3140526,77.5964355,-0.317,0.521
30.0025165,76.3439941,1.088,0.513
29.3151407,74.564209,0.138,0.47
29.6594156,74.498291,0.574,0.505
29.8311133,76.7175293,0.418,0.512
30.4770825,75.904541,0.33,0.494
30.7040578,76.0144043,-0.108,0.473
30.3254708,75.1574707,-0.28,0.491
28.1398155,75.3552246,0.552,0.519
30.5149486,74.8937988,0.163,0.482
29.4108899,76.7614746,-0.007,0.54
27.8099273,74.7399902,-0.35,0.462
29.8692284,76.036377,0.98,0.482
28.7002242,76.6955566,-0.257,0.507
28.0622856,74.6740723,0.054,0.465
27.9846997,77.1350098,0.3,0.579
28.7580278,75.8166504,1.23,0.598
30.0786009,77.5085449,-0.098,0.516
28.2560052,75.5749512,-0.414,0.51
28.7387635,75.1574707,0.043,0.477
30.5717201,76.9592285,-0.291,0.499
29.3726011,77.5964355,-0.237,0.539
30.8739398,76.9152832,0.168,0.547
30.0215431,77.442627,0.388,0.519
30.7229484,75.4211426,-0.071,0.449
28.1785594,75.838623,-0.06,0.525
28.5459253,76.1462402,-0.264,0.512
29.3342978,75.267334,-0.106,0.465
27.9458858,74.5202637,-0.607,0.483
30.5906366,74.6081543,0.394,0.473
30.4392016,76.7614746,0.098,0.49
28.410728,75.3552246,0.044,0.502
28.0622856,74.5861816,0.727,0.486
28.9120143,75.4211426,0.128,0.52
29.0465652,75.8166504,0.045,0.518
29.2576481,74.9816895,-0.126,0.479
28.9504752,75.5090332,-0.711,0.483
29.7166808,77.6184082,0.048,0.526
30.4770825,75.9265137,0.137,0.486
29.9263737,75.135498,0.065,0.458
29.3342978,75.9924316,-0.647,0.509
29.7166808,77.3547363,-0.418,0.519
30.2305941,76.3439941,0.278,0.478
28.5845213,75.838623,-0.072,0.475
29.52567,75.4650879,0.397,0.507
27.8099273,76.4099121,-0.255,0.494
28.7002242,76.739502,0.028,0.495
29.5447873,76.7834473,0.092,0.502
29.9834863,76.6296387,0.163,0.494
29.3151407,76.8054199,0.084,0.533
29.7739134,76.8713379,0.052,0.497
29.735762,76.5856934,0.46,0.476
30.5906366,75.970459,-0.221,0.462
30.8739398,75.6848145,0.107,0.484
29.8882805,75.6628418,0.533,0.494
29.8311133,76.1901855,0.469,0.472
29.7929837,75.904541,-0.242,0.459
28.9120143,75.6628418,-0.113,0.555
28.1010575,75.5310059,0.47,0.533
30.3254708,75.0036621,0.01,0.48
30.4202557,75.1794434,0.267,0.466
28.7002242,76.8273926,0.511,0.525
28.3913999,77.2009277,0.018,0.533
29.3534512,75.1574707,-0.31,0.477
28.565225,76.4099121,-0.142,0.519
29.8692284,76.8713379,0.86,0.573
28.6616708,75.333252,-0.254,0.466
27.8682161,77.376709,0.137,0.558
30.8550788,76.8054199,0.085,0.51
28.9120143,76.0583496,-0.127,0.486
30.8550788,77.1350098,-0.112,0.512
30.4581439,75.8166504,0.633,0.512
28.8927784,77.2668457,-0.191,0.528
29.7166808,76.9152832,0.273,0.505
29.8501727,76.2561035,0.533,0.468
28.7387635,77.442627,0.021,0.546
29.7739134,76.1022949,0.559,0.56
28.1398155,74.6960449,-0.252,0.457
29.3342978,77.0910645,0.816,0.563
29.5447873,77.5524902,0.401,0.522
29.0465652,75.6408691,0.374,0.482
30.0025165,75.4650879,0.45,0.499
29.7739134,75.5749512,0.125,0.483
30.5906366,77.5964355,-0.166,0.517
30.1736241,75.135498,0.584,0.5
30.5717201,77.6184082,0.158,0.523
27.9846997,76.3439941,-0.237,0.521
30.9116505,76.0583496,0.679,0.486
28.2560052,76.3659668,0.364,0.522
28.7965458,77.3986816,0.243,0.518
29.2768159,74.7180176,-0.341,0.448
29.7929837,75.5310059,0.061,0.493
30.892797,74.8059082,0.57,0.464
28.8542961,75.2233887,-0.634,0.456
29.4682962,76.036377,-0.476,0.493
30.1546268,77.4206543,-0.079,0.493
30.6851635,75.1574707,0.232,0.466
28.0622856,75.267334,0.464,0.539
30.3065028,76.8493652,1.034,0.486
28.2753578,77.1350098,0.203,0.519
30.4202557,75.0476074,0.749,0.496
29.1809408,77.310791,-0.067,0.54
30.7984737,76.2561035,0.306,0.482
28.294707,74.4763184,-0.411,0.479
29.8882805,76.541748,0.239,0.525
28.6231031,77.0471191,1.69,0.474
29.2193016,75.8605957,-0.195,0.501
30.8173458,75.3112793,0.832,0.465
28.3333947,75.5529785,0.204,0.558
30.4770825,77.3327637,-0.038,0.497
30.5338761,75.904541,0.653,0.521
27.8099273,75.4650879,0.141,0.515
28.3527333,76.2341309,0.12,0.524
29.6785076,76.9152832,0.796,0.514
30.6095493,75.7507324,-0.81,0.468
29.4874244,74.5422363,-0.296,0.488
27.6737985,74.9157715,0.634,0.524
28.7580278,77.5305176,0.294,0.547
29.697596,74.7399902,-0.299,0.446
30.1926178,77.2009277,0.247,0.494
28.1398155,77.2009277,0.533,0.538
28.8350495,76.3439941,0.736,0.471
28.7965458,76.3000488,0.327,0.525
28.7194957,76.4758301,0.524,0.532
29.0081399,75.970459,0.471,0.512
30.2305941,77.0910645,-0.177,0.496
30.2875311,77.2888184,0.716,0.509
28.4880048,75.5090332,0.007,0.505
30.7040578,76.2341309,0.891,0.483
27.8876388,75.4431152,-0.422,0.509
28.8157994,77.1569824,0.946,0.54
29.735762,74.8498535,0.128,0.51
28.7002242,76.7614746,0.589,0.506
29.0273543,74.9157715,-1.033,0.43
27.7904908,76.2341309,0.325,0.491
27.6737985,75.904541,-0.043,0.483
30.2875311,76.4318848,0.432,0.488
28.6809493,75.3771973,-0.527,0.477
30.3065028,75.6628418,-0.09,0.507
29.52567,76.036377,-0.391,0.479
29.6594156,75.1794434,0.825,0.475
29.0849761,77.2888184,0.33,0.536
27.8099273,75.0256348,0.56,0.567
29.3342978,74.5861816,-0.2,0.453
29.6785076,76.3000488,0.248,0.541
28.1785594,76.739502,-0.642,0.507
30.7984737,77.5744629,-0.121,0.449
28.0234996,77.310791,-0.238,0.533
28.1398155,76.3439941,0.596,0.528
28.7194957,77.0251465,1.324,0.553
27.9458858,76.8054199,0.371,0.514
30.2305941,74.6520996,0.448,0.506
29.4874244,74.9816895,-0.069,0.482
30.4581439,75.7727051,0.595,0.485
28.6809493,75.3552246,-0.07,0.501
30.5906366,75.2233887,0.236,0.489
30.7984737,75.7507324,0.962,0.505
28.294707,76.6516113,0.745,0.514
29.9644524,76.7834473,0.206,0.517
29.0657724,76.6516113,-0.056,0.53
30.7795979,76.1682129,0.392,0.47
27.7904908,76.2780762,-0.223,0.5
28.7002242,77.310791,1.543,0.51
29.7166808,77.4206543,0.987,0.578
28.2753578,76.1022949,0.192,0.547
28.1785594,75.3552246,-0.044,0.486
29.7548395,75.0695801,0.04,0.465
28.6423887,76.5197754,0.017,0.49
29.8692284,76.2121582,0.893,0.485
29.8120503,76.9152832,-0.077,0.528
29.5639011,77.5305176,0.147,0.498
30.8362142,75.4650879,0.631,0.469
30.8362142,76.3000488,0.973,0.483
29.8692284,76.0803223,0.132,0.508
28.3527333,76.5856934,0.421,0.525
28.7580278,75.4870605,-0.643,0.489
29.5830112,76.0144043,0.525,0.527
28.4493734,75.8605957,-0.149,0.497
29.7166808,76.3439941,0.39,0.494
29.6594156,76.1242676,0.633,0.524
29.8120503,75.6408691,-0.038,0.48
27.8876388,77.4865723,-0.574,0.505
30.6851635,77.4206543,0.625,0.551
27.8099273,75.5969238,-0.526,0.441
30.7607184,76.1022949,0.616,0.464
30.3254708,76.1462402,-0.204,0.493
30.0215431,74.8937988,-0.27,0.453
27.6737985,74.7619629,-0.032,0.498
29.9263737,76.607666,0.416,0.506
29.1233728,77.1350098,-0.135,0.554
28.9504752,75.2233887,-0.114,0.476
28.7772886,74.7619629,0.251,0.471
28.410728,75.1794434,-0.305,0.51
30.3254708,76.4318848,1.297,0.505
29.506549,74.5202637,-0.191,0.47
28.9504752,75.7067871,0.757,0.549
27.9264736,76.4538574,-0.093,0.534
30.2495768,75.6848145,0.288,0.455
27.8876388,76.4099121,-0.122,0.54
28.410728,74.7619629,-1.043,0.43
28.3527333,75.7507324,-0.839,0.533
29.7739134,75.6188965,0.771,0.511
29.1041762,76.9812012,0.607,0.549
29.6403199,75.5090332,0.224,0.499
28.8927784,74.6960449,-0.67,0.427
30.1926178,76.1682129,0.082,0.467
29.9834863,75.5969238,0.376,0.492
30.892797,76.673584,0.536,0.503
30.1736241,75.5749512,-0.555,0.465
29.8120503,76.2121582,0.809,0.538
28.0428943,75.7727051,-0.009,0.557
28.9504752,77.0031738,0.654,0.516
29.52567,74.7839355,0.525,0.46
27.9458858,77.442627,-0.461,0.501
30.5717201,76.9372559,0.356,0.503
29.7929837,74.9816895,0.519,0.503
29.3342978,76.9372559,0.756,0.523
28.8350495,77.1350098,0.396,0.496
30.1546268,74.9597168,0.494,0.496
30.2495768,75.6188965,-0.174,0.461
29.7166808,75.7727051,0.408,0.482
30.3823528,74.9597168,0.296,0.484
29.4491644,77.5524902,-0.47,0.513
27.9264736,77.244873,0.312,0.537
